zpid_index,dateSold,propertyType,lotAreaValue,address,imgSrc,price,bedrooms,longitude,latitude,listingStatus,zpid,contingentListingType,daysOnZillow,bathrooms,livingArea,country,currency,lotAreaUnit,hasImage,listingSubType.is_openHouse,listingSubType.is_bankOwned,listingSubType.is_FSBA,newConstructionType,listingSubType.is_newHome,listingSubType.is_forAuction,unit,listingSubType.is_foreclosure
54974192,,SINGLE_FAMILY,8628.0,"4434 Mar Escarpa, San Clemente, CA 92673",https://photos.zillowstatic.com/fp/c792b2f877464c5b2924c9b629b638fa-p_e.jpg,2750000,4.0,-117.61902,33.467377,FOR_SALE,54974192,,-1,4.0,4303.0,USA,USD,sqft,True,True,,True,,,,,
25400584,,SINGLE_FAMILY,10454.4,"21865 Todd Avenue, Yorba Linda, CA 92887",https://photos.zillowstatic.com/fp/fbbc0baf01ccdc27eeb7efb90d5016d6-p_e.jpg,2199000,6.0,-117.75043,33.883347,FOR_SALE,25400584,,-1,3.0,3669.0,USA,USD,sqft,True,,,True,,,,,
25501276,,SINGLE_FAMILY,8280.0,"31 Silver Cres, Irvine, CA 92603",https://photos.zillowstatic.com/fp/ae7254f4a547e226400ff82bc99f9f42-p_e.jpg,2610000,4.0,-117.80779,33.63391,FOR_SALE,25501276,,-1,3.0,2796.0,USA,USD,sqft,True,True,,True,,,,,
25381567,,SINGLE_FAMILY,7560.0,"610 Sunrise St, Placentia, CA 92870",https://photos.zillowstatic.com/fp/1ef2f67f92ff6205b9340c6d92539e2e-p_e.jpg,674999,3.0,-117.87451,33.87799,FOR_SALE,25381567,,-1,2.0,1154.0,USA,USD,sqft,True,,,True,,,,,
25199072,,SINGLE_FAMILY,3300.0,"29312 Silverado Canyon Rd, Silverado, CA 92676",https://photos.zillowstatic.com/fp/b1d603e0bfd3b7fcdce77708af395db0-p_e.jpg,599900,3.0,-117.61903,33.746662,FOR_SALE,25199072,,-1,2.0,1032.0,USA,USD,sqft,True,,,True,,,,,
25609809,,SINGLE_FAMILY,0.3099173553719,"25625 Pacific Hills Dr, Mission Viejo, CA 92692",https://photos.zillowstatic.com/fp/1bbdefaf723fbc379de33e54f9681cf1-p_e.jpg,1749900,4.0,-117.65669,33.590466,FOR_SALE,25609809,,-1,3.0,2908.0,USA,USD,acres,True,,,True,,,,,
25389049,,SINGLE_FAMILY,7760.0,"5131 E Paseo De Grace, Anaheim, CA 92807",https://photos.zillowstatic.com/fp/b7de4960c22c30e722eeccba6502b8c8-p_e.jpg,1250000,5.0,-117.803185,33.872906,FOR_SALE,25389049,,-1,4.0,2700.0,USA,USD,sqft,True,True,,True,,,,,
25236292,,SINGLE_FAMILY,8000.0,"9831 Skylark Blvd, Garden Grove, CA 92841",https://photos.zillowstatic.com/fp/bae0df40026f236a76d23b24f7acd5b4-p_e.jpg,939000,4.0,-117.96144,33.79295,FOR_SALE,25236292,,-1,2.0,1542.0,USA,USD,sqft,True,True,,True,,,,,
25401102,,SINGLE_FAMILY,0.5325987144169,"21645 Stonehaven Dr, Yorba Linda, CA 92887",https://photos.zillowstatic.com/fp/d96cc25b763f2c97c408e067f50ef565-p_e.jpg,1500000,4.0,-117.75714,33.89299,FOR_SALE,25401102,,-1,3.0,2868.0,USA,USD,acres,True,,,True,,,,,
305151321,,SINGLE_FAMILY,4988.0,"100 Joshua Tree, Irvine, CA 92620",https://photos.zillowstatic.com/fp/73e5d10ead8549154c1f4bed9744be51-p_e.jpg,1888000,3.0,-117.74991,33.71946,FOR_SALE,305151321,,-1,3.0,1977.0,USA,USD,sqft,True,,,True,,,,,
82775976,,SINGLE_FAMILY,11.89,"31401 Mar Vista Ave, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/bf0d8e44e8806ab5bce687260461ac08-p_e.jpg,28995000,5.0,-117.75158,33.506786,FOR_SALE,82775976,,-1,8.0,12730.0,USA,USD,acres,True,,,True,,,,,
95753267,,SINGLE_FAMILY,700.0,"42 Riversea Rd #42, Seal Beach, CA 90740",https://photos.zillowstatic.com/fp/54ecdbd3a6f23b22ddd157c5326fc03f-p_e.jpg,975000,2.0,-118.10975,33.748177,FOR_SALE,95753267,,-1,2.0,1200.0,USA,USD,sqft,True,,,True,,,,# 42,
25353397,,SINGLE_FAMILY,0.4,"1738 Rocky Rd, Fullerton, CA 92831",https://photos.zillowstatic.com/fp/dee2ccee8daa4e37ff1d6436cce1fadc-p_e.jpg,2500000,3.0,-117.89171,33.89015,FOR_SALE,25353397,,-1,5.0,4611.0,USA,USD,acres,True,,,True,,,,,
25108507,,SINGLE_FAMILY,8340.0,"730 Chestnut St, La Habra, CA 90631",https://photos.zillowstatic.com/fp/97010d8e668b6d38ba9f314ede2f5386-p_e.jpg,828000,5.0,-117.93985,33.938393,FOR_SALE,25108507,,-1,2.0,1748.0,USA,USD,sqft,True,,,True,,,,,
25338426,,SINGLE_FAMILY,1223.0,"5094 Via Maria, La Palma, CA 90623",https://photos.zillowstatic.com/fp/65d2a4ac924fdb400c4d31fb7b3dec2d-p_e.jpg,564900,2.0,-118.0444,33.837963,FOR_SALE,25338426,,-1,1.0,928.0,USA,USD,sqft,True,True,,True,,,,,
25253811,,SINGLE_FAMILY,0.28333333333333,"16641 Nile Cir, Huntington Beach, CA 92647",https://photos.zillowstatic.com/fp/edcfdda2aef479669d2db3ceccd3dd07-p_e.jpg,1095000,4.0,-117.99503,33.72051,FOR_SALE,25253811,,-1,2.0,1391.0,USA,USD,acres,True,,,True,,,,,
25551679,,SINGLE_FAMILY,0.91827364554637,"27341 Lost Colt Dr, Laguna Hills, CA 92653",https://photos.zillowstatic.com/fp/3d64f9cffe9c0085a4eb31566f8d1a1f-p_e.jpg,3550000,6.0,-117.69322,33.565636,FOR_SALE,25551679,,-1,6.0,5007.0,USA,USD,acres,True,True,,True,,,,,
25641876,,SINGLE_FAMILY,0.26400367309458,"20462 Pine Rd, Trabuco Canyon, CA 92679",https://photos.zillowstatic.com/fp/ad90b0b6093997538ad1aaf80f447895-p_e.jpg,1499900,3.0,-117.58958,33.664574,FOR_SALE,25641876,,-1,3.0,2680.0,USA,USD,acres,True,True,,True,,,,,
83283182,,SINGLE_FAMILY,3420.0,"40 Golf Dr, Aliso Viejo, CA 92656",https://photos.zillowstatic.com/fp/5f71c3bce3f7ec8f306d15530cd82f4d-p_e.jpg,1498000,4.0,-117.72536,33.597668,FOR_SALE,83283182,,-1,3.0,2837.0,USA,USD,sqft,True,,,True,,,,,
25274777,,SINGLE_FAMILY,6198.588,"20872 Crestview Ln, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/022e6163d419fb4f8a934dc78e645d0d-p_e.jpg,1125000,4.0,-117.96267,33.6597,FOR_SALE,25274777,,-1,2.0,1332.0,USA,USD,sqft,True,,,True,,,,,
119680780,,SINGLE_FAMILY,5090.0,"152 Willowbend, Irvine, CA 92612",https://photos.zillowstatic.com/fp/75abd79c3901cbd141fc08d1d48ff36d-p_e.jpg,2200000,4.0,-117.80597,33.66001,FOR_SALE,119680780,,-1,3.0,2628.0,USA,USD,sqft,True,True,,True,,,,,
25597229,,SINGLE_FAMILY,2848.0,"407 Paseo Ganso, San Clemente, CA 92672",https://photos.zillowstatic.com/fp/ff9b713d23d2db15d7713752ddcbeac3-p_e.jpg,949900,3.0,-117.65151,33.453487,FOR_SALE,25597229,,-1,2.0,1526.0,USA,USD,sqft,True,,,True,,,,,
25423454,,SINGLE_FAMILY,7416.0,"2467 N Ashwood St, Orange, CA 92865",https://photos.zillowstatic.com/fp/11dba1e2d437721b0ba335c25d085b8f-p_e.jpg,875000,4.0,-117.849106,33.829594,FOR_SALE,25423454,,-1,2.0,1605.0,USA,USD,sqft,True,,,True,,,,,
2062359436,,SINGLE_FAMILY,4.3,"19501 Live Oak Canyon Rd, Trabuco Canyon, CA 92679",https://photos.zillowstatic.com/fp/19b40a6c559ec0f49e59db659a530a90-p_e.jpg,1000000,2.0,-117.604416,33.678013,FOR_SALE,2062359436,,-1,1.0,1152.0,USA,USD,acres,True,,,True,,,,,
25299825,,SINGLE_FAMILY,7222.0,"16932 Edgewater Ln, Huntington Beach, CA 92649",https://photos.zillowstatic.com/fp/95b8dfab3ca2280209b3c157a8415940-p_e.jpg,1995000,3.0,-118.05712,33.715687,FOR_SALE,25299825,,-1,2.0,2617.0,USA,USD,sqft,True,,,True,,,,,
54969637,,SINGLE_FAMILY,9182.0,"2562 Harrison Cir, Fullerton, CA 92835",https://photos.zillowstatic.com/fp/e83ce92a2ba41c7a50164fdd4374761f-p_e.jpg,1749500,4.0,-117.89268,33.899773,FOR_SALE,54969637,,-1,4.0,2976.0,USA,USD,sqft,True,True,,True,,,,,
246153525,,SINGLE_FAMILY,2167.0,"86 Marisol St, Mission Viejo, CA 92694",https://photos.zillowstatic.com/fp/fd1fac9b82010d3544b672a65d8d4c55-p_e.jpg,985000,3.0,-117.599236,33.535347,FOR_SALE,246153525,,-1,3.0,1524.0,USA,USD,sqft,True,,,True,,,,,
25503881,,SINGLE_FAMILY,0.3099173553719,"7 Seahaven, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/5f4b150af76d6abf41767f540ae4a9f9-p_e.jpg,7998000,4.0,-117.82836,33.6017,FOR_SALE,25503881,,-1,6.0,4592.0,USA,USD,acres,True,True,,True,,,,,
25231278,,SINGLE_FAMILY,7800.0,"11632 Reagan St, Los Alamitos, CA 90720",https://photos.zillowstatic.com/fp/aeb01c53c78d49c14e65944e7b63a260-p_e.jpg,1250000,4.0,-118.06905,33.793865,FOR_SALE,25231278,,-1,3.0,1958.0,USA,USD,sqft,True,,,True,,,,,
25267393,,SINGLE_FAMILY,1010.0,"16875 Canyon Ln, Huntington Beach, CA 92649",https://photos.zillowstatic.com/fp/279a3247d72f6d00e1d4f8fb6547fa1c-p_e.jpg,824888,3.0,-118.035866,33.7167,FOR_SALE,25267393,,-1,2.0,1330.0,USA,USD,sqft,True,,,True,,,,,
25573112,,SINGLE_FAMILY,4898.0,"521 Alta Vista Way, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/4def254b4ca69212c9859621b700926f-p_e.jpg,7395000,4.0,-117.7629,33.525043,FOR_SALE,25573112,,-1,4.0,3351.0,USA,USD,sqft,True,,,,BUILDER_SPEC,True,,,
25534871,,SINGLE_FAMILY,5000.0,"22121 Padova, Laguna Hills, CA 92653",https://photos.zillowstatic.com/fp/2d06c975e95e0dceacfa008459a52bbe-p_e.jpg,999000,4.0,-117.74331,33.618732,FOR_SALE,25534871,,-1,2.0,1366.0,USA,USD,sqft,True,True,,True,,,,,
25540067,,SINGLE_FAMILY,8450.0,"25221 Ericson Way, Laguna Hills, CA 92653",https://photos.zillowstatic.com/fp/5de4541006616b573468f4646dcc5226-p_e.jpg,1250000,4.0,-117.68674,33.596058,FOR_SALE,25540067,,-1,2.0,1574.0,USA,USD,sqft,True,,,True,,,,,
2063385179,,SINGLE_FAMILY,,"Plan 2 Plan, Wildrose at Rancho Mission Viejo",https://photos.zillowstatic.com/fp/05d5e9fb5b7ff358d409a9cafe69b568-p_e.jpg,789915,2.0,-117.587425,33.523537,FOR_SALE,2063385179,,-1,3.0,1313.0,USA,USD,,True,,,,BUILDER_PLAN,True,,# VD24M3,
25132050,,SINGLE_FAMILY,7102.0,"164 N Flower St, Orange, CA 92868",https://photos.zillowstatic.com/fp/8cd9b23bd8bf126623170fce244299e6-p_e.jpg,999500,3.0,-117.87741,33.789097,FOR_SALE,25132050,,-1,2.0,1393.0,USA,USD,sqft,True,,,True,,,,,
25556705,,SINGLE_FAMILY,7665.0,"28981 Sommet Du Monde, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/8e89de578dc49115e675ad98d8cfcc62-p_e.jpg,8298000,5.0,-117.753006,33.541817,FOR_SALE,25556705,,-1,6.0,5523.0,USA,USD,sqft,True,,,True,,,,,
25637488,,SINGLE_FAMILY,7425.0,"21 Brisa Fresca, Rancho Santa Margarita, CA 92688",https://photos.zillowstatic.com/fp/b81493b339730ba0a0faba03c85b33c7-p_e.jpg,1200000,4.0,-117.619576,33.6525,FOR_SALE,25637488,,-1,3.0,2152.0,USA,USD,sqft,True,,,True,,,,,
25516626,,SINGLE_FAMILY,2400.0,"5 Milazzo, Irvine, CA 92620",https://photos.zillowstatic.com/fp/60c443be1671a10d2ebd5f20c0221cc3-p_e.jpg,1039900,3.0,-117.77012,33.719643,FOR_SALE,25516626,,-1,3.0,1385.0,USA,USD,sqft,True,,,True,,,,,
25697330,,SINGLE_FAMILY,0.0,"35 Starfish Ct #5, Newport Beach, CA 92663",https://photos.zillowstatic.com/fp/1f6a047922d02040f02dc038543538a9-p_e.jpg,869000,2.0,-117.943695,33.645966,FOR_SALE,25697330,,-1,3.0,1164.0,USA,USD,sqft,True,,,True,,,,# 5,
25342952,,SINGLE_FAMILY,6225.0,"6538 Mohican Dr, Buena Park, CA 90620",https://photos.zillowstatic.com/fp/16225a6ff27a964551bc8592e304ffdd-p_e.jpg,849000,3.0,-118.01906,33.8551,FOR_SALE,25342952,,-1,3.0,1676.0,USA,USD,sqft,True,True,,True,,,,,
54971521,,SINGLE_FAMILY,10280.0,"22 Lemans, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/8efe8cc1a69b94865c343c801b20c028-p_e.jpg,3730000,4.0,-117.83996,33.622646,FOR_SALE,54971521,,-1,3.0,3923.0,USA,USD,sqft,True,,,True,,,,,
25565635,,SINGLE_FAMILY,0.26246556473829,"24225 Via Aquara Ave, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/56ec98a1d49c171d41f2739b9937632f-p_e.jpg,1550000,4.0,-117.70681,33.5245,FOR_SALE,25565635,,-1,2.0,1863.0,USA,USD,acres,True,True,,True,,,,,
325857751,,SINGLE_FAMILY,5542.0,"83 Crater, Irvine, CA 92618",https://photos.zillowstatic.com/fp/bceffa9a212313f415ee26ef21fbdbf1-p_e.jpg,2850000,4.0,-117.71149,33.675465,FOR_SALE,325857751,,-1,6.0,4238.0,USA,USD,sqft,True,,,True,,,,,
25409332,,SINGLE_FAMILY,6000.0,"204 N Finch St, Anaheim, CA 92807",https://photos.zillowstatic.com/fp/057e37a03d1217c0aa5bf91137f1ec3e-p_e.jpg,795500,4.0,-117.826584,33.846306,FOR_SALE,25409332,FORECLOSURE,-1,3.0,1249.0,USA,USD,sqft,True,,,,,,,,True
25497151,,SINGLE_FAMILY,6518.0,"17 Palazzo, Newport Beach, CA 92660",https://photos.zillowstatic.com/fp/2b671c3004c6b0905f7ecd24ff62be11-p_e.jpg,4150000,5.0,-117.855095,33.63201,FOR_SALE,25497151,,-1,5.0,4084.0,USA,USD,sqft,True,,,True,,,,,
25563291,,SINGLE_FAMILY,2047.0,"29571 Brook Ct, San Juan Capistrano, CA 92675",https://photos.zillowstatic.com/fp/46749812115a433c48403321c4162d99-p_e.jpg,560000,2.0,-117.67033,33.53348,FOR_SALE,25563291,,-1,1.0,1092.0,USA,USD,sqft,True,,,True,,,,,
25340925,,SINGLE_FAMILY,6600.0,"5765 Honduras Way, Buena Park, CA 90620",https://photos.zillowstatic.com/fp/bb95153e00b57c64352d7184ae47fb53-p_e.jpg,899900,4.0,-118.03238,33.853645,FOR_SALE,25340925,,-1,2.0,1669.0,USA,USD,sqft,True,,,True,,,,,
51668259,,SINGLE_FAMILY,5898.0,"100 Plaza Via Sol, San Clemente, CA 92673",https://photos.zillowstatic.com/fp/b515ce0b3a88c0ad3090605bc449bdff-p_e.jpg,1925000,6.0,-117.600426,33.465088,FOR_SALE,51668259,,-1,3.0,2963.0,USA,USD,sqft,True,,,True,,,,,
25520012,,SINGLE_FAMILY,7124.0,"9 Twin Br, Irvine, CA 92620",https://photos.zillowstatic.com/fp/7dd91d8a10d176dcc9232061fdd64d6a-p_e.jpg,2180000,4.0,-117.76334,33.726326,FOR_SALE,25520012,,-1,4.0,3449.0,USA,USD,sqft,True,,,True,,,,,
25638970,,SINGLE_FAMILY,5438.0,"21585 Consejos, Mission Viejo, CA 92691",https://photos.zillowstatic.com/fp/22a16010d5c817a08fbca9a8affdf7a5-p_e.jpg,999900,4.0,-117.65037,33.649704,FOR_SALE,25638970,,-1,3.0,1936.0,USA,USD,sqft,True,True,,True,,,,,
25642952,,SINGLE_FAMILY,3900.0,"28331 Grundy Way, Silverado, CA 92676",https://photos.zillowstatic.com/fp/5d116849ee769ed1188c8cd1f41cd48f-p_e.jpg,695500,3.0,-117.63655,33.745968,FOR_SALE,25642952,,-1,2.0,1400.0,USA,USD,sqft,True,,,True,,,,,
2063091571,,SINGLE_FAMILY,0.32139577594123,"44 Desert Will, Irvine, CA 92606",https://photos.zillowstatic.com/fp/54016794f9e35ad363f17672e4ae64a6-p_e.jpg,2999999,5.0,-117.75352,33.683365,FOR_SALE,2063091571,,-1,4.0,3500.0,USA,USD,acres,True,,,True,,,,,
25253995,,SINGLE_FAMILY,7126.0,"7661 Everest Cir, Huntington Beach, CA 92647",https://photos.zillowstatic.com/fp/077a0181943b7f7494182e0600f86d47-p_e.jpg,899000,3.0,-117.99524,33.740063,FOR_SALE,25253995,,-1,2.0,1487.0,USA,USD,sqft,True,,,True,,,,,
69250326,,SINGLE_FAMILY,6055.0,"34142 Chula Vista Ave, Dana Point, CA 92629",https://photos.zillowstatic.com/fp/a068d2ae5473c8120b0b95b4409934b8-p_e.jpg,5500000,5.0,-117.70611,33.467197,FOR_SALE,69250326,,-1,6.0,4485.0,USA,USD,sqft,True,,,True,,,,,
111423183,,SINGLE_FAMILY,0.42275022956841,"6004 Richfield Rd, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/fcb4357a174b27f8df3d91cad514a1b6-p_e.jpg,1499999,4.0,-117.82535,33.873707,FOR_SALE,111423183,,-1,5.0,4148.0,USA,USD,acres,True,,,True,,,,,
25319474,,SINGLE_FAMILY,2054.0,"6949 Orangewood Ave, Cypress, CA 90630",https://photos.zillowstatic.com/fp/dc0a7f7cb2d1d8ad1bbcb63760f2812e-p_e.jpg,715000,3.0,-118.01143,33.795902,FOR_SALE,25319474,,-1,3.0,1435.0,USA,USD,sqft,True,,,True,,,,,
325860426,,SINGLE_FAMILY,3000.0,"126 Bravo, Irvine, CA 92618",https://photos.zillowstatic.com/fp/c973070203ca10fce0b27e81c5701eed-p_e.jpg,1475000,4.0,-117.71906,33.684,FOR_SALE,325860426,,-1,4.0,2300.0,USA,USD,sqft,True,,,True,,,,,
69248503,,SINGLE_FAMILY,0.53220844811754,"15 Tide Watch, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/4c20d43c8018aef6c0df35e25b0f3a2b-p_e.jpg,16500000,5.0,-117.823975,33.585457,FOR_SALE,69248503,,-1,7.0,6014.0,USA,USD,acres,True,True,,True,,,,,
25470936,,SINGLE_FAMILY,7250.0,"369 Costa Mesa St, Costa Mesa, CA 92627",https://photos.zillowstatic.com/fp/853961253ae01670515d3dc0c360c7a9-p_e.jpg,3700000,4.0,-117.90701,33.63756,FOR_SALE,25470936,,-1,3.0,2820.0,USA,USD,sqft,True,,,,BUILDER_SPEC,True,,,
61642632,,SINGLE_FAMILY,1.0308,"4265 Hidden Oaks Dr, Yorba Linda, CA 92886",https://photos.zillowstatic.com/fp/4eabac69e403873c87f95185c34850d5-p_e.jpg,5988000,6.0,-117.80226,33.898808,FOR_SALE,61642632,,-1,9.0,7400.0,USA,USD,acres,True,,,True,,,,,
25279042,,SINGLE_FAMILY,800.0,"19860 Claremont Ln, Huntington Beach, CA 92646",https://photos.zillowstatic.com/fp/a324ba2614ca01478dab022ea079e3bf-p_e.jpg,489999,1.0,-117.95671,33.674152,FOR_SALE,25279042,,-1,1.0,600.0,USA,USD,sqft,True,,,True,,,,,
25197882,,SINGLE_FAMILY,7418.0,"1301 Kenneth Dr, Tustin, CA 92780",https://photos.zillowstatic.com/fp/db84edf3431d314245b85e48b72e296c-p_e.jpg,1100000,4.0,-117.80545,33.74763,FOR_SALE,25197882,,-1,2.0,1407.0,USA,USD,sqft,True,,,True,,,,,
25139624,,SINGLE_FAMILY,7888.0,"3631 Ocean Blvd, Corona Del Mar, CA 92625",https://photos.zillowstatic.com/fp/b0421188321ac0c8d2b677966eeaa8b1-p_e.jpg,19900000,4.0,-117.87084,33.59131,FOR_SALE,25139624,,-1,5.0,5678.0,USA,USD,sqft,True,,,True,,,,,
25394678,,SINGLE_FAMILY,5000.0,"1260 N Walden Ln, Anaheim, CA 92807",https://photos.zillowstatic.com/fp/5d0f0935189188463b999fbcdbd13ee5-p_e.jpg,949000,3.0,-117.77481,33.86717,FOR_SALE,25394678,,-1,3.0,2378.0,USA,USD,sqft,True,,,True,,,,,
25555373,,SINGLE_FAMILY,7004.0,"3188 Bern Dr, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/6545f6c59d7842f113da95431a0c52fd-p_e.jpg,2800000,4.0,-117.75833,33.551853,FOR_SALE,25555373,,-1,3.0,1836.0,USA,USD,sqft,True,,,True,,,,,
25552804,,SINGLE_FAMILY,0.3150826446281,"29052 Aloma Ave, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/e0c6971dffc943dce02a84dc94a520d9-p_e.jpg,1199000,4.0,-117.69198,33.540627,FOR_SALE,25552804,,-1,2.0,1626.0,USA,USD,acres,True,,,True,,,,,
25363705,,SINGLE_FAMILY,6786.0,"1341 Carmela Ln, La Habra, CA 90631",https://photos.zillowstatic.com/fp/290d8b7534528967cb745bf4e70b5ce8-p_e.jpg,799000,4.0,-117.931,33.942623,FOR_SALE,25363705,,-1,2.0,2017.0,USA,USD,sqft,True,,,True,,,,,
25196970,,SINGLE_FAMILY,0.32235996326905,"12572 Del Rey Dr, Santa Ana, CA 92705",https://photos.zillowstatic.com/fp/07d866040508c20365e5a443a8eadadb-p_e.jpg,1295000,3.0,-117.79777,33.74807,FOR_SALE,25196970,,-1,3.0,2085.0,USA,USD,acres,True,,,True,,,,,
25579329,,SINGLE_FAMILY,7650.0,"33192 Via La Pluma, San Juan Capistrano, CA 92675",https://photos.zillowstatic.com/fp/0372e0b4705dd6451007c8c3acd30bd8-p_e.jpg,1388000,4.0,-117.68359,33.4808,FOR_SALE,25579329,,-1,3.0,2077.0,USA,USD,sqft,True,,,True,,,,,
51174865,,SINGLE_FAMILY,4000.0,"6 Petaluma, Irvine, CA 92602",https://photos.zillowstatic.com/fp/17a3217f8fdc589bf3a3a1e96811065e-p_e.jpg,1799000,4.0,-117.76516,33.728657,FOR_SALE,51174865,,-1,4.0,2804.0,USA,USD,sqft,True,True,,True,,,,,
2062173064,,SINGLE_FAMILY,0.46421028466483,"28 Fairway Poin, Newport Coast, CA 92657",https://photos.zillowstatic.com/fp/8eba46da31e04154ff7a5312d4a143ee-p_e.jpg,16800000,6.0,-117.85043,33.5963,FOR_SALE,2062173064,,-1,9.0,8998.0,USA,USD,acres,True,,,True,,,,,
25510464,,SINGLE_FAMILY,0.3099173553719,"10471 Shadyridge Dr, Santa Ana, CA 92705",https://photos.zillowstatic.com/fp/88a61488d8f372300f84b3ade08a8785-p_e.jpg,1849000,3.0,-117.77723,33.773518,FOR_SALE,25510464,,-1,2.0,1957.0,USA,USD,acres,True,,,True,,,,,
25575253,,SINGLE_FAMILY,0.27959136822773,"31877 Circle Dr, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/66c4084bb08c362cb67d748181b39715-p_e.jpg,32000000,2.0,-117.743324,33.499123,FOR_SALE,25575253,,-1,3.0,4317.0,USA,USD,acres,True,,,True,,,,,
25090530,,SINGLE_FAMILY,6750.0,"2319 Bonnie Brae, Santa Ana, CA 92706",https://photos.zillowstatic.com/fp/5234c7a75d0764a7a168c66e15598e2e-p_e.jpg,1070000,3.0,-117.87081,33.76753,FOR_SALE,25090530,,-1,2.0,2427.0,USA,USD,sqft,True,,,True,,,,,
25334392,,SINGLE_FAMILY,8000.0,"2516 E Ames Ave, Anaheim, CA 92806",https://photos.zillowstatic.com/fp/42a625cba13204094a2dc39618c9008e-p_e.jpg,1195000,5.0,-117.87973,33.82825,FOR_SALE,25334392,,-1,4.0,2830.0,USA,USD,sqft,True,,,True,,,,,
25547635,,SINGLE_FAMILY,0.45913682277319,"25293 Gallup Cir, Laguna Hills, CA 92653",https://photos.zillowstatic.com/fp/3155a75657c016c8715007e224241607-p_e.jpg,2499000,4.0,-117.68886,33.58683,FOR_SALE,25547635,,-1,4.0,4750.0,USA,USD,acres,True,,,True,,,,,
25243055,,SINGLE_FAMILY,6262.0,"8844 Garfield Cir, Buena Park, CA 90620",https://photos.zillowstatic.com/fp/59fc4a0ba45a4d3e12c44d9d3a8816e3-p_e.jpg,799000,4.0,-118.00341,33.834465,FOR_SALE,25243055,,-1,2.0,1432.0,USA,USD,sqft,True,,,True,,,,,
25437692,,SINGLE_FAMILY,7000.0,"811 S Fairmont Way, Orange, CA 92869",https://photos.zillowstatic.com/fp/b9e4a99a268f9b93fce77f2a1337746e-p_e.jpg,1425000,4.0,-117.82769,33.774956,FOR_SALE,25437692,,-1,3.0,2632.0,USA,USD,sqft,True,,,True,,,,,
25253670,,SINGLE_FAMILY,6000.0,"16632 Rhone Ln, Huntington Beach, CA 92647",https://photos.zillowstatic.com/fp/ee6a33e42baad06d19333a91c0e55cd8-p_e.jpg,1049900,4.0,-117.99712,33.72072,FOR_SALE,25253670,,-1,2.0,1312.0,USA,USD,sqft,True,,,True,,,,,
25535980,,SINGLE_FAMILY,7440.0,"23701 Cavanaugh Rd, Lake Forest, CA 92630",https://photos.zillowstatic.com/fp/07951c8ed4191dd50669b27a69d76200-p_e.jpg,850000,4.0,-117.70862,33.618217,FOR_SALE,25535980,,-1,2.0,1600.0,USA,USD,sqft,True,,,True,,,,,
25567789,,SINGLE_FAMILY,5280.0,"25 Andorra, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/a98fd26a4eca10b160e9bd1d3057c29e-p_e.jpg,900000,2.0,-117.69363,33.51695,FOR_SALE,25567789,,-1,2.0,1297.0,USA,USD,sqft,True,,,True,,,,,
59723835,,SINGLE_FAMILY,10427.0,"34326 Camino El Molino, Dana Pt, CA 92624",https://photos.zillowstatic.com/fp/35aee4adb840181523d0d0b3d34c9149-p_e.jpg,2000000,4.0,-117.65953,33.464504,FOR_SALE,59723835,,-1,4.0,2862.0,USA,USD,sqft,True,,,True,,,,,
2067957302,,SINGLE_FAMILY,,"Almeria 1 Plan, Great Park Neighborhoods : Almeria at Rise",https://photos.zillowstatic.com/fp/5d198ca0376779956b640dcd712f2e5e-p_e.jpg,1549990,3.0,-117.7189,33.6697,FOR_SALE,2067957302,,-1,3.0,2042.0,USA,USD,,True,,,,BUILDER_PLAN,True,,# OYOR6W,
25573989,,SINGLE_FAMILY,7070.0,"23241 Arelo Ct, Laguna Niguel, CA 92677",https://photos.zillowstatic.com/fp/4b2ecce6c6d4095661bcf92e329eb443-p_e.jpg,1320000,3.0,-117.7241,33.524662,FOR_SALE,25573989,,-1,3.0,1879.0,USA,USD,sqft,True,,,True,,,,,
25558677,,SINGLE_FAMILY,9030.0,"2017 Ocean Way, Laguna Beach, CA 92651",https://photos.zillowstatic.com/fp/4570c618a7c233863cbd0311ccd35baa-p_e.jpg,12750000,5.0,-117.77009,33.5266,FOR_SALE,25558677,,-1,3.0,2960.0,USA,USD,sqft,True,,,True,,,,,
25610507,,SINGLE_FAMILY,9147.6,"26511 Cortina Dr, Mission Viejo, CA 92691",https://photos.zillowstatic.com/fp/c62ed5effc2b9e1a73ba11fc237ed64c-p_e.jpg,1150000,4.0,-117.66713,33.59428,FOR_SALE,25610507,,-1,3.0,1875.0,USA,USD,sqft,True,,,True,,,,,
